batter,bowler,balls,runs,wickets,dots,fours,sixes,dot_pct,strike_rate,average
Dewald Brevis,Harpreet Brar,5,5,0,1,0,0,20.0,100.0,5.0
Dewald Brevis,Harsh Dubey,7,15,0,0,2,0,0.0,214.29,15.0
Dewald Brevis,Harshal Patel,2,2,1,1,0,0,50.0,100.0,2.0
Dewald Brevis,Harshit Rana,6,12,1,2,1,1,33.33,200.0,12.0
Dewald Brevis,Ishant Sharma,5,12,0,1,1,1,20.0,240.0,12.0
Dewald Brevis,Jacob Duffy,12,17,1,7,2,1,58.33,141.67,17.0
Dewald Brevis,Jamie Overton,2,1,0,1,0,0,50.0,50.0,1.0
Dewald Brevis,Jasprit Bumrah,5,9,1,2,2,0,40.0,180.0,9.0
Dewald Brevis,Jaydev Unadkat,2,6,1,1,0,1,50.0,300.0,6.0
Dewald Brevis,Jofra Archer,5,16,0,0,2,1,0.0,320.0,16.0
Dewald Brevis,Josh Hazlewood,20,32,3,6,3,1,30.0,160.0,10.67
Dewald Brevis,KM Asif,2,1,1,1,0,0,50.0,50.0,1.0
Dewald Brevis,Karan Lal,5,8,1,1,1,0,20.0,160.0,8.0
Dewald Brevis,Kranthi Kumar,7,10,0,1,1,0,14.29,142.86,10.0
Dewald Brevis,Krunal Pandya,11,14,0,1,0,0,9.09,127.27,14.0
Dewald Brevis,Kuldeep Yadav,3,5,0,1,1,0,33.33,166.67,5.0
Dewald Brevis,Lalit Yadav,1,4,0,0,1,0,0.0,400.0,4.0
Dewald Brevis,Lungi Ngidi,2,2,0,0,0,0,0.0,100.0,2.0
Dewald Brevis,Malinda Pushpakumara,5,7,0,2,1,0,40.0,140.0,7.0
Dewald Brevis,Manisankar Murasingh,4,3,1,1,0,0,25.0,75.0,3.0
Dewald Brevis,Mitchell Starc,10,17,2,2,2,0,20.0,170.0,8.5
Dewald Brevis,Mohammed Shami,4,4,0,1,0,0,25.0,100.0,4.0
Dewald Brevis,Mohammed Siraj,36,63,1,6,3,4,16.67,175.0,63.0
Dewald Brevis,Mridul Surroch,12,17,0,1,1,0,8.33,141.67,17.0
Dewald Brevis,Nathan Ellis,4,3,1,2,0,0,50.0,75.0,3.0
Dewald Brevis,Nitish Kumar Reddy,5,6,1,2,1,0,40.0,120.0,6.0
Dewald Brevis,Nitish Rana,2,2,0,0,0,0,0.0,100.0,2.0
Dewald Brevis,Noor Ahmad,8,13,0,0,1,0,0.0,162.5,13.0
Dewald Brevis,Pat Cummins,2,3,0,0,0,0,0.0,150.0,3.0
Dewald Brevis,Prabath Jayasuriya,7,7,1,3,0,0,42.86,100.0,7.0
Dewald Brevis,Prashant Veer,24,39,2,5,2,2,20.83,162.5,19.5
Dewald Brevis,Praveen Jayawickrama,15,30,0,2,1,2,13.33,200.0,30.0
Dewald Brevis,Prince Yadav,5,13,1,2,1,1,40.0,260.0,13.0
Dewald Brevis,Rashid Khan,7,10,2,4,0,1,57.14,142.86,5.0
Dewald Brevis,Ravi Bishnoi,16,16,1,4,1,0,25.0,100.0,16.0
Dewald Brevis,Ravindra Jadeja,13,23,2,3,2,1,23.08,176.92,11.5
Dewald Brevis,Riyan Parag,4,13,0,0,1,1,0.0,325.0,13.0
Dewald Brevis,Sahan Arachchige,47,70,3,13,2,3,27.66,148.94,23.33
Dewald Brevis,Sai Kishore,2,1,0,1,0,0,50.0,50.0,1.0
Dewald Brevis,Sairaj Patil,7,9,0,2,1,0,28.57,128.57,9.0
Dewald Brevis,Sakib Hussain,10,28,0,0,2,2,0.0,280.0,28.0
Dewald Brevis,Sam Curran,20,46,1,1,2,2,5.0,230.0,46.0
Dewald Brevis,Sandeep Warrier,2,7,0,0,0,1,0.0,350.0,7.0
Dewald Brevis,Scott Curie,1,1,0,0,0,0,0.0,100.0,1.0
Dewald Brevis,Shahbaz Ahmed,18,33,0,2,3,1,11.11,183.33,33.0
Dewald Brevis,Shiran Fernando,3,1,1,2,0,0,66.67,33.33,1.0
Dewald Brevis,Shivang Kumar,9,17,0,1,3,0,11.11,188.89,17.0
Dewald Brevis,Sunil Narine,9,11,1,4,2,0,44.44,122.22,11.0
Dewald Brevis,Tharindu Rathnanayake,4,4,1,1,0,0,25.0,100.0,4.0
Dewald Brevis,Varun Chakravarthy,7,10,0,1,1,0,14.29,142.86,10.0
Dewald Brevis,Vipraj Nigam,2,4,0,0,0,0,0.0,200.0,4.0
Dewald Brevis,Vishen Halambage,7,17,0,1,2,1,14.29,242.86,17.0
Dewald Brevis,Wanindu Hasaranga,10,11,1,2,0,0,20.0,110.0,11.0
Dewald Brevis,Washington Sundar,3,3,0,0,0,0,0.0,100.0,3.0
Dewald Brevis,Will Jacks,8,6,1,2,0,0,25.0,75.0,6.0
Dhruv Jurel,Adam Zampa,55,82,2,15,6,3,27.27,149.09,41.0
Dhruv Jurel,Akash Vasisht,4,5,1,2,1,0,50.0,125.0,5.0
Dhruv Jurel,Akeal Hosein,14,19,0,2,1,0,14.29,135.71,19.0
Dhruv Jurel,Anshul Kamboj,6,14,0,0,1,1,0.0,233.33,14.0
Dhruv Jurel,Anukul Roy,2,1,0,1,0,0,50.0,50.0,1.0
Dhruv Jurel,Arjun Tendulkar,7,10,0,0,0,0,0.0,142.86,10.0
Dhruv Jurel,Arpit Vasavada,9,8,0,4,1,0,44.44,88.89,8.0
Dhruv Jurel,Arshdeep Singh,4,6,1,1,1,0,25.0,150.0,6.0
Dhruv Jurel,Ashok Sharma,21,34,3,6,2,1,28.57,161.9,11.33
Dhruv Jurel,Atit Sheth,11,14,0,1,0,0,9.09,127.27,14.0
Dhruv Jurel,Avesh Khan,4,8,0,1,0,1,25.0,200.0,8.0
Dhruv Jurel,Axar Patel,10,22,0,2,1,2,20.0,220.0,22.0
Dhruv Jurel,Ben Stokes,4,6,0,0,0,0,0.0,150.0,6.0
Dhruv Jurel,Bhuvneshwar Kumar,16,33,0,2,3,1,12.5,206.25,33.0
Dhruv Jurel,Binura Fernando,2,3,0,0,0,0,0.0,150.0,3.0
Dhruv Jurel,Brad Evans,1,0,1,1,0,0,100.0,0.0,0.0
Dhruv Jurel,CV Stephen,6,6,0,1,0,0,16.67,100.0,6.0
Dhruv Jurel,Chetan Sakariya,3,2,0,1,0,0,33.33,66.67,2.0
Dhruv Jurel,Codanda Ajit Karthik,3,11,0,0,1,1,0.0,366.67,11.0
Dhruv Jurel,Deepak Hooda,1,1,0,0,0,0,0.0,100.0,1.0
Dhruv Jurel,Dian Forrester,11,23,0,3,5,0,27.27,209.09,23.0
Dhruv Jurel,Dunith Wellalage,6,3,1,3,0,0,50.0,50.0,3.0
Dhruv Jurel,Dushan Hemantha,23,27,2,5,1,0,21.74,117.39,13.5
Dhruv Jurel,Glenton Stuurman,12,11,1,3,0,0,25.0,91.67,11.0
Dhruv Jurel,Gurinder Singh,47,54,1,10,1,1,21.28,114.89,54.0
Dhruv Jurel,Hardik Pandya,11,25,0,2,1,2,18.18,227.27,25.0
Dhruv Jurel,Harpreet Brar,9,12,1,3,1,0,33.33,133.33,12.0
Dhruv Jurel,Harsh Dubey,3,4,0,1,0,0,33.33,133.33,4.0
Dhruv Jurel,Jasprit Bumrah,16,27,1,2,4,0,12.5,168.75,27.0
Dhruv Jurel,Joel Davies,38,62,0,4,3,2,10.53,163.16,62.0
Dhruv Jurel,Josh Hazlewood,19,38,0,3,1,3,15.79,200.0,38.0
Dhruv Jurel,Kangabam Priyojit Singh,2,5,0,0,1,0,0.0,250.0,5.0
Dhruv Jurel,Karan Lal,4,8,0,0,1,0,0.0,200.0,8.0
Dhruv Jurel,Khaleel Ahmed,1,1,0,0,0,0,0.0,100.0,1.0
Dhruv Jurel,Kranthi Kumar,10,13,0,2,1,0,20.0,130.0,13.0
Dhruv Jurel,Krishnappa Gowtham,9,8,0,2,0,0,22.22,88.89,8.0
Dhruv Jurel,Krunal Pandya,4,8,0,1,0,1,25.0,200.0,8.0
Dhruv Jurel,Kuldeep Yadav,11,6,1,6,0,0,54.55,54.55,6.0
Dhruv Jurel,Lalit Yadav,10,15,0,0,1,0,0.0,150.0,15.0
Dhruv Jurel,Lungi Ngidi,9,9,1,3,1,0,33.33,100.0,9.0
Dhruv Jurel,Malinda Pushpakumara,11,17,2,5,2,1,45.45,154.55,8.5
Dhruv Jurel,Manav Suthar,3,7,0,0,1,0,0.0,233.33,7.0
Dhruv Jurel,Manisankar Murasingh,10,15,0,0,1,0,0.0,150.0,15.0
Dhruv Jurel,Matheesha Pathirana,9,18,0,2,2,1,22.22,200.0,18.0
Dhruv Jurel,Matt Short,3,2,0,1,0,0,33.33,66.67,2.0
Dhruv Jurel,Mitchell Starc,35,75,1,5,6,4,14.29,214.29,75.0
Dhruv Jurel,Mohammed Shami,15,24,2,5,2,1,33.33,160.0,12.0
Dhruv Jurel,Mohammed Siraj,27,39,2,6,1,2,22.22,144.44,19.5
Dhruv Jurel,Mohsin Khan,6,6,0,0,0,0,0.0,100.0,6.0
Dhruv Jurel,Mridul Surroch,21,46,2,5,3,4,23.81,219.05,23.0
Dhruv Jurel,Mukhtar Hussain,7,17,0,0,3,0,0.0,242.86,17.0
Dhruv Jurel,Nathan Ellis,22,50,1,2,3,3,9.09,227.27,50.0
Dhruv Jurel,Nishan Peiris,3,5,0,0,0,0,0.0,166.67,5.0
Dhruv Jurel,Nishant Sindhu,2,2,0,0,0,0,0.0,100.0,2.0
Dhruv Jurel,Nitish Kumar Reddy,12,17,1,3,0,1,25.0,141.67,17.0
Dhruv Jurel,Pat Cummins,9,12,1,2,1,0,22.22,133.33,12.0
Dhruv Jurel,Prabath Jayasuriya,14,14,1,5,1,0,35.71,100.0,14.0
Dhruv Jurel,Prashant Veer,31,51,1,9,4,3,29.03,164.52,51.0
Dhruv Jurel,Praveen Jayawickrama,14,13,0,3,0,0,21.43,92.86,13.0
Dhruv Jurel,Rachin Ravindra,7,20,0,0,0,2,0.0,285.71,20.0
Dhruv Jurel,Raj Angad Bawa,15,32,1,2,6,0,13.33,213.33,32.0
Dhruv Jurel,Rashid Khan,2,4,0,0,0,0,0.0,200.0,4.0
Dhruv Jurel,Ravi Bishnoi,7,8,0,0,0,0,0.0,114.29,8.0
Dhruv Jurel,Ravi Teja,3,3,0,0,0,0,0.0,100.0,3.0
Dhruv Jurel,Ravindra Jadeja,3,4,0,0,0,0,0.0,133.33,4.0
Dhruv Jurel,Riyan Parag,15,19,0,3,0,0,20.0,126.67,19.0
Dhruv Jurel,Sahan Arachchige,26,57,1,1,2,4,3.85,219.23,57.0
Dhruv Jurel,Sai Kishore,5,6,0,0,0,0,0.0,120.0,6.0
Dhruv Jurel,Sairaj Patil,17,22,0,2,1,0,11.76,129.41,22.0
Dhruv Jurel,Sam Curran,14,18,1,2,1,0,14.29,128.57,18.0
Dhruv Jurel,Scott Curie,1,1,0,0,0,0,0.0,100.0,1.0
Dhruv Jurel,Shahbaz Ahmed,21,27,0,4,2,0,19.05,128.57,27.0
Dhruv Jurel,Shiran Fernando,22,49,2,3,0,4,13.64,222.73,24.5
Dhruv Jurel,Shivam Dube,3,3,0,0,0,0,0.0,100.0,3.0
Dhruv Jurel,Shivam Shukla,1,1,0,0,0,0,0.0,100.0,1.0
Dhruv Jurel,Shubham Agarwal,6,3,0,3,0,0,50.0,50.0,3.0
Dhruv Jurel,Sunil Narine,10,15,1,2,0,1,20.0,150.0,15.0
Dhruv Jurel,Suyash Sharma,3,10,1,1,1,1,33.33,333.33,10.0
Dhruv Jurel,Tanay Thyagarajan,10,19,1,2,1,1,20.0,190.0,19.0
Dhruv Jurel,Tilak Varma,16,19,1,7,3,0,43.75,118.75,19.0
Dhruv Jurel,Vaisakh Chandran,6,8,0,1,0,0,16.67,133.33,8.0
Dhruv Jurel,Varun Chakravarthy,12,24,1,3,3,1,25.0,200.0,24.0
Dhruv Jurel,Vipraj Nigam,2,2,0,0,0,0,0.0,100.0,2.0
Dhruv Jurel,Vishen Halambage,10,6,1,5,0,0,50.0,60.0,6.0
Dhruv Jurel,Wanindu Hasaranga,4,2,1,2,0,0,50.0,50.0,2.0
Dhruv Jurel,Washington Sundar,6,11,0,1,2,0,16.67,183.33,11.0
Dhruv Jurel,Will Jacks,3,2,0,1,0,0,33.33,66.67,2.0
Dhruv Jurel,Yuzvendra Chahal,7,6,0,2,0,0,28.57,85.71,6.0
Dian Forrester,Abhishek Sharma,4,11,0,1,1,1,25.0,275.0,11.0
Dian Forrester,Adam Zampa,8,11,2,2,0,1,25.0,137.5,5.5
Dian Forrester,Ajay Dev Goud,16,34,0,4,2,3,25.0,212.5,34.0
Dian Forrester,Akash Vasisht,14,10,0,7,0,0,50.0,71.43,10.0
Dian Forrester,Akeal Hosein,28,39,0,7,1,2,25.0,139.29,39.0
Dian Forrester,Allah Ghazanfar,4,5,1,2,1,0,50.0,125.0,5.0
Dian Forrester,Aman Rao,1,1,0,0,0,0,0.0,100.0,1.0
Dian Forrester,Amila Aponso,12,21,0,1,0,1,8.33,175.0,21.0
Dian Forrester,Anukul Roy,11,22,0,4,0,3,36.36,200.0,22.0
Dian Forrester,Arshdeep Singh,17,30,0,4,3,1,23.53,176.47,30.0
Dian Forrester,Ashok Sharma,32,43,3,11,5,1,34.38,134.38,14.33
Dian Forrester,Atit Sheth,11,15,0,3,0,1,27.27,136.36,15.0
Dian Forrester,Avesh Khan,19,28,0,4,1,1,21.05,147.37,28.0
Dian Forrester,Ben Stokes,17,32,0,7,0,4,41.18,188.24,32.0
Dian Forrester,Bhuvneshwar Kumar,18,28,0,5,3,1,27.78,155.56,28.0
Dian Forrester,Brad Evans,24,55,0,4,2,5,16.67,229.17,55.0
Dian Forrester,CV Stephen,26,34,2,9,3,1,34.62,130.77,17.0
Dian Forrester,Codanda Ajit Karthik,3,1,1,2,0,0,66.67,33.33,1.0
Dian Forrester,Corbin Bosch,3,1,1,2,0,0,66.67,33.33,1.0
Dian Forrester,Delano Potgieter,4,15,0,0,2,1,0.0,375.0,15.0
Dian Forrester,Dewald Brevis,4,3,0,1,0,0,25.0,75.0,3.0
Dian Forrester,Dian Forrester,4,3,0,2,0,0,50.0,75.0,3.0
Dian Forrester,Dinuka Dilshan,14,29,0,4,0,3,28.57,207.14,29.0
Dian Forrester,Dushan Hemantha,25,31,1,5,1,1,20.0,124.0,31.0
Dian Forrester,Glenn Phillips,7,8,0,3,1,0,42.86,114.29,8.0
Dian Forrester,Glenton Stuurman,5,9,0,1,0,1,20.0,180.0,9.0
Dian Forrester,Gurinder Singh,37,56,1,11,6,1,29.73,151.35,56.0
Dian Forrester,Gus Atkinson,5,9,0,1,1,0,20.0,180.0,9.0
Dian Forrester,Hardik Pandya,17,14,0,7,1,0,41.18,82.35,14.0
Dian Forrester,Harpreet Brar,27,27,1,9,2,0,33.33,100.0,27.0
Dian Forrester,Harry Brook,3,9,0,0,0,1,0.0,300.0,9.0
Dian Forrester,Harsh Dubey,16,25,3,7,1,2,43.75,156.25,8.33
Dian Forrester,Harshal Patel,12,22,0,2,1,1,16.67,183.33,22.0
Dian Forrester,Harshit Rana,8,7,0,2,0,0,25.0,87.5,7.0
Dian Forrester,Ishant Sharma,7,10,0,1,1,0,14.29,142.86,10.0
Dian Forrester,Jacob Duffy,4,5,1,1,0,0,25.0,125.0,5.0
Dian Forrester,Jasprit Bumrah,19,18,1,9,1,1,47.37,94.74,18.0
Dian Forrester,Jaydev Unadkat,4,7,0,1,0,0,25.0,175.0,7.0
Dian Forrester,Joel Davies,9,10,0,4,0,1,44.44,111.11,10.0
Dian Forrester,Josh Hazlewood,20,42,1,5,3,3,25.0,210.0,42.0
Dian Forrester,KM Asif,7,8,0,3,1,0,42.86,114.29,8.0
Dian Forrester,Kagiso Rabada,10,26,0,3,3,2,30.0,260.0,26.0
Dian Forrester,Karan Lal,6,3,0,3,0,0,50.0,50.0,3.0
Dian Forrester,Khaleel Ahmed,1,1,0,0,0,0,0.0,100.0,1.0
Dian Forrester,Kranthi Kumar,26,41,2,9,5,1,34.62,157.69,20.5
Dian Forrester,Krishnappa Gowtham,14,27,0,2,3,0,14.29,192.86,27.0
Dian Forrester,Krunal Pandya,20,41,0,5,4,2,25.0,205.0,41.0
Dian Forrester,Kuldeep Yadav,32,43,2,13,0,4,40.62,134.38,21.5
Dian Forrester,Lone Nasir Muzaffar,11,22,0,5,2,2,45.45,200.0,22.0
Dian Forrester,Luke Wood,2,1,0,1,0,0,50.0,50.0,1.0
Dian Forrester,Lungi Ngidi,19,26,1,6,2,1,31.58,136.84,26.0
Dian Forrester,Malinda Pushpakumara,27,23,4,13,1,1,48.15,85.19,5.75
Dian Forrester,Manav Suthar,29,45,1,10,6,1,34.48,155.17,45.0
Dian Forrester,Marcus Stoinis,2,7,0,0,0,1,0.0,350.0,7.0
Dian Forrester,Matt Henry,4,11,1,1,1,1,25.0,275.0,11.0
Dian Forrester,Matt Renshaw,4,10,0,1,2,0,25.0,250.0,10.0
Dian Forrester,Matthew Forde,3,8,0,0,0,1,0.0,266.67,8.0
Dian Forrester,Mitchell Starc,18,33,1,7,1,3,38.89,183.33,33.0
Dian Forrester,Mohammed Shami,3,1,1,2,0,0,66.67,33.33,1.0
Dian Forrester,Mohammed Siraj,19,33,2,6,3,2,31.58,173.68,16.5
Dian Forrester,Mohsin Khan,4,6,1,1,1,0,25.0,150.0,6.0
Dian Forrester,Mridul Surroch,3,2,0,1,0,0,33.33,66.67,2.0
Dian Forrester,Nathan Ellis,7,16,1,1,0,2,14.29,228.57,16.0
Dian Forrester,Nishan Peiris,14,23,1,5,1,2,35.71,164.29,23.0
Dian Forrester,Nishant Sindhu,6,3,0,3,0,0,50.0,50.0,3.0
Dian Forrester,Nitish Kumar Reddy,16,40,0,3,5,2,18.75,250.0,40.0
Dian Forrester,Nitish Rana,2,3,0,0,0,0,0.0,150.0,3.0
Dian Forrester,Pat Cummins,17,24,1,8,1,2,47.06,141.18,24.0
Dian Forrester,Prabath Jayasuriya,26,31,1,11,4,0,42.31,119.23,31.0
Dian Forrester,Prashant Veer,7,10,0,1,1,0,14.29,142.86,10.0
Dian Forrester,Praveen Jayawickrama,36,26,3,16,0,1,44.44,72.22,8.67
Dian Forrester,Rachin Ravindra,2,7,0,0,0,1,0.0,350.0,7.0
Dian Forrester,Raj Angad Bawa,15,17,0,6,1,1,40.0,113.33,17.0
Dian Forrester,Rasikh Dar,6,4,0,2,0,0,33.33,66.67,4.0
Dian Forrester,Ravi Bishnoi,24,44,1,6,4,2,25.0,183.33,44.0
Dian Forrester,Ravindra Jadeja,12,22,1,3,1,2,25.0,183.33,22.0
Dian Forrester,Riyan Parag,8,9,0,2,1,0,25.0,112.5,9.0
Dian Forrester,Sahan Arachchige,25,31,4,7,2,1,28.0,124.0,7.75
Dian Forrester,Sam Curran,21,30,0,3,0,1,14.29,142.86,30.0
Dian Forrester,Samant Jakhar,11,26,1,2,2,2,18.18,236.36,26.0
Dian Forrester,Sandeep Warrier,5,7,0,2,1,0,40.0,140.0,7.0
Dian Forrester,Scott Curie,9,9,3,5,0,1,55.56,100.0,3.0
Dian Forrester,Senitha Halambage,4,11,0,1,1,1,25.0,275.0,11.0
Dian Forrester,Shiran Fernando,27,38,2,7,4,0,25.93,140.74,19.0
Dian Forrester,Shivam Dube,5,3,0,2,0,0,40.0,60.0,3.0
Dian Forrester,Shreyas Iyer,17,47,0,1,5,2,5.88,276.47,47.0
Dian Forrester,Sikandar Raza,12,10,0,3,0,0,25.0,83.33,10.0
Dian Forrester,Sunil Narine,5,13,0,1,2,0,20.0,260.0,13.0
Dian Forrester,Suyash Sharma,12,19,0,2,2,0,16.67,158.33,19.0
Dian Forrester,Tanay Thyagarajan,3,5,0,1,1,0,33.33,166.67,5.0
Dian Forrester,Tilak Varma,4,3,0,1,0,0,25.0,75.0,3.0
Dian Forrester,Tripuresh Singh,6,6,2,4,1,0,66.67,100.0,3.0
Dian Forrester,Umesh Yadav,12,31,0,0,3,2,0.0,258.33,31.0
Dian Forrester,Varun Chakravarthy,12,14,2,3,1,0,25.0,116.67,7.0
Dian Forrester,Vidwath Kaverappa,9,25,0,1,4,1,11.11,277.78,25.0
Dian Forrester,Vishen Halambage,13,12,1,4,0,0,30.77,92.31,12.0
Dian Forrester,Wanindu Hasaranga,25,37,1,9,3,2,36.0,148.0,37.0
Dian Forrester,Washington Sundar,42,58,1,12,5,2,28.57,138.1,58.0
Dian Forrester,Will Jacks,22,25,0,7,2,0,31.82,113.64,25.0
Dian Forrester,Yash Thakur,3,2,0,1,0,0,33.33,66.67,2.0
Dinuka Dilshan,Allah Ghazanfar,3,3,0,0,0,0,0.0,100.0,3.0
Dinuka Dilshan,Atit Sheth,13,4,0,9,0,0,69.23,30.77,4.0
Dinuka Dilshan,Avinov Choudhary,3,4,0,0,0,0,0.0,133.33,4.0
Dinuka Dilshan,CV Stephen,8,8,1,4,1,0,50.0,100.0,8.0
Dinuka Dilshan,Dushan Hemantha,4,7,0,2,1,0,50.0,175.0,7.0
Dinuka Dilshan,Harpreet Brar,3,6,0,0,1,0,0.0,200.0,6.0
Dinuka Dilshan,Ishant Sharma,6,5,0,2,0,0,33.33,83.33,5.0
Dinuka Dilshan,Malinda Pushpakumara,5,6,0,2,1,0,40.0,120.0,6.0
Dinuka Dilshan,Mohammed Siraj,9,21,1,2,1,2,22.22,233.33,21.0
Dinuka Dilshan,Sam Curran,3,0,1,3,0,0,100.0,0.0,0.0
Dinuka Dilshan,Washington Sundar,1,0,1,1,0,0,100.0,0.0,0.0
Donovan Ferreira,Adam Zampa,2,1,0,1,0,0,50.0,50.0,1.0
Donovan Ferreira,Aiden Markram,3,7,0,0,1,0,0.0,233.33,7.0
Donovan Ferreira,Akeal Hosein,4,3,0,1,0,0,25.0,75.0,3.0
Donovan Ferreira,Ashok Sharma,9,10,1,2,0,0,22.22,111.11,10.0
Donovan Ferreira,Gurinder Singh,7,7,0,1,0,0,14.29,100.0,7.0
Donovan Ferreira,Jasprit Bumrah,3,4,0,0,0,0,0.0,133.33,4.0
Donovan Ferreira,Kagiso Rabada,1,0,1,1,0,0,100.0,0.0,0.0
Donovan Ferreira,Karan Lal,9,15,0,0,1,0,0.0,166.67,15.0
Donovan Ferreira,Kranthi Kumar,6,6,0,1,0,0,16.67,100.0,6.0
Donovan Ferreira,Krishnappa Gowtham,8,10,1,4,2,0,50.0,125.0,10.0
Donovan Ferreira,Kuldeep Yadav,5,11,1,1,0,1,20.0,220.0,11.0
Donovan Ferreira,Lalit Yadav,7,6,0,1,0,0,14.29,85.71,6.0
Donovan Ferreira,Liam Livingstone,3,6,0,0,0,0,0.0,200.0,6.0
Donovan Ferreira,Malinda Pushpakumara,1,1,0,0,0,0,0.0,100.0,1.0
Donovan Ferreira,Manisankar Murasingh,7,14,0,0,2,0,0.0,200.0,14.0
Donovan Ferreira,Matheesha Pathirana,2,3,0,0,0,0,0.0,150.0,3.0
Donovan Ferreira,Mitchell Starc,6,7,0,0,0,0,0.0,116.67,7.0
Donovan Ferreira,Mohammed Shami,1,2,0,0,0,0,0.0,200.0,2.0
Donovan Ferreira,Mohammed Siraj,5,10,0,1,0,1,20.0,200.0,10.0
Donovan Ferreira,Mridul Surroch,1,0,1,1,0,0,100.0,0.0,0.0
Donovan Ferreira,Nishan Peiris,1,1,0,0,0,0,0.0,100.0,1.0
Donovan Ferreira,Nitish Kumar Reddy,4,17,0,0,0,2,0.0,425.0,17.0
Donovan Ferreira,Prabath Jayasuriya,1,0,1,1,0,0,100.0,0.0,0.0
Donovan Ferreira,Prashant Veer,2,0,1,2,0,0,100.0,0.0,0.0
Donovan Ferreira,Rasikh Dar,2,2,0,0,0,0,0.0,100.0,2.0
Donovan Ferreira,Ravi Bishnoi,2,2,0,0,0,0,0.0,100.0,2.0
Donovan Ferreira,Sahan Arachchige,3,3,0,0,0,0,0.0,100.0,3.0
Donovan Ferreira,Sairaj Patil,7,8,0,1,0,0,14.29,114.29,8.0
Donovan Ferreira,Shiran Fernando,4,5,0,0,0,0,0.0,125.0,5.0
Donovan Ferreira,Sonny Baker,2,1,0,1,0,0,50.0,50.0,1.0
Donovan Ferreira,Tilak Varma,3,7,0,0,1,0,0.0,233.33,7.0
Donovan Ferreira,Varun Chakravarthy,4,3,1,1,0,0,25.0,75.0,3.0
Donovan Ferreira,Vishen Halambage,1,0,1,1,0,0,100.0,0.0,0.0
Donovan Ferreira,Washington Sundar,3,2,0,1,0,0,33.33,66.67,2.0
Donovan Ferreira,Yuzvendra Chahal,1,1,0,0,0,0,0.0,100.0,1.0
Duan Jansen,Sonny Baker,1,0,1,1,0,0,100.0,0.0,0.0
Dunith Wellalage,Deepak Hooda,2,2,0,0,0,0,0.0,100.0,2.0
Dunith Wellalage,Dian Forrester,2,6,0,1,0,1,50.0,300.0,6.0
Dunith Wellalage,Jasprit Bumrah,7,8,0,4,0,1,57.14,114.29,8.0
Dunith Wellalage,Josh Hazlewood,2,0,2,2,0,0,100.0,0.0,0.0
Dunith Wellalage,Kranthi Kumar,4,7,0,1,1,0,25.0,175.0,7.0
Dunith Wellalage,Lungi Ngidi,5,8,0,3,2,0,60.0,160.0,8.0
Dunith Wellalage,Matt Henry,2,1,0,1,0,0,50.0,50.0,1.0
Dunith Wellalage,Mridul Surroch,4,3,1,1,0,0,25.0,75.0,3.0
Dunith Wellalage,Nitish Kumar Reddy,5,3,0,2,0,0,40.0,60.0,3.0
Dunith Wellalage,Rasikh Dar,1,0,0,1,0,0,100.0,0.0,0.0
Dushan Hemantha,Akeal Hosein,6,6,1,2,0,0,33.33,100.0,6.0
Dushan Hemantha,Allah Ghazanfar,3,7,1,1,1,0,33.33,233.33,7.0
Dushan Hemantha,Arshdeep Singh,2,2,0,0,0,0,0.0,100.0,2.0
Dushan Hemantha,Ashok Sharma,11,14,3,4,1,0,36.36,127.27,4.67
Dushan Hemantha,Atit Sheth,3,3,0,0,0,0,0.0,100.0,3.0
Dushan Hemantha,Ben Stokes,2,2,1,1,0,0,50.0,100.0,2.0
Dushan Hemantha,Bhuvneshwar Kumar,3,4,0,0,0,0,0.0,133.33,4.0
Dushan Hemantha,CV Stephen,8,11,1,2,0,1,25.0,137.5,11.0
Dushan Hemantha,Darshan Nalkande,2,0,1,2,0,0,100.0,0.0,0.0
Dushan Hemantha,Dian Forrester,2,2,0,0,0,0,0.0,100.0,2.0
Dushan Hemantha,Duan Jansen,2,1,0,1,0,0,50.0,50.0,1.0
Dushan Hemantha,Dushan Hemantha,5,5,1,3,1,0,60.0,100.0,5.0
Dushan Hemantha,Gurinder Singh,2,1,0,1,0,0,50.0,50.0,1.0
Dushan Hemantha,Hardik Pandya,2,3,0,0,0,0,0.0,150.0,3.0
Dushan Hemantha,Harpreet Brar,7,9,1,4,0,1,57.14,128.57,9.0
Dushan Hemantha,Harsh Dubey,2,3,0,0,0,0,0.0,150.0,3.0
Dushan Hemantha,Harshal Patel,1,1,0,0,0,0,0.0,100.0,1.0
Dushan Hemantha,Jacob Duffy,1,0,0,1,0,0,100.0,0.0,0.0
Dushan Hemantha,Jamie Overton,4,6,0,0,0,0,0.0,150.0,6.0
Dushan Hemantha,Kranthi Kumar,1,0,1,1,0,0,100.0,0.0,0.0
Dushan Hemantha,Krunal Pandya,1,0,1,1,0,0,100.0,0.0,0.0
Dushan Hemantha,Kuldeep Yadav,6,8,0,0,0,0,0.0,133.33,8.0
Dushan Hemantha,Lungi Ngidi,3,13,0,0,0,2,0.0,433.33,13.0
Dushan Hemantha,Malinda Pushpakumara,4,3,2,2,0,0,50.0,75.0,1.5
Dushan Hemantha,Mitchell Starc,1,1,0,0,0,0,0.0,100.0,1.0
Dushan Hemantha,Mohammed Shami,4,7,1,1,1,0,25.0,175.0,7.0
Dushan Hemantha,Mohammed Siraj,4,5,0,0,0,0,0.0,125.0,5.0
